ZIP,LAT,LNG,City,State
02446,42.343499, -71.122244,BROOKLINE,MA
02451,42.397825, -71.255701,WALTHAM,MA
02452,42.392438, -71.213912,WALTHAM,MA
02453,42.369542, -71.240513,WALTHAM,MA
02457,42.299388, -71.274242,BABSON PARK,MA
02458,42.353585, -71.188192,NEWTON,MA
02459,42.314779, -71.192017,NEWTON CENTER,MA
02460,42.351824, -71.208490,NEWTONVILLE,MA
02461,42.317362, -71.206508,NEWTON HIGHLANDS,MA
02462,42.328708, -71.255900,NEWTON LOWER FALLS,MA
02464,42.312975, -71.218882,NEWTON UPPER FALLS,MA
02465,42.348912, -71.226330,WEST NEWTON,MA
02466,42.344457, -71.248617,AUBURNDALE,MA
02467,42.314321, -71.152778,CHESTNUT HILL,MA
02468,42.328553, -71.229530,WABAN,MA
02472,42.369451, -71.177925,WATERTOWN,MA
02474,42.420949, -71.156370,ARLINGTON,MA
02476,42.415637, -71.175670,ARLINGTON,MA
02478,42.395317, -71.180284,BELMONT,MA
02481,42.311947, -71.275517,WELLESLEY HILLS,MA
02482,42.293099, -71.298535,WELLESLEY,MA
02492,42.276483, -71.243714,NEEDHAM,MA
02493,42.360502, -71.303433,WESTON,MA
02494,42.299490, -71.232519,NEEDHAM HEIGHTS,MA
02532,41.751759, -70.597552,BUZZARDS BAY,MA
02534,41.668942, -70.619407,CATAUMET,MA
02535,41.337961, -70.761674,CHILMARK,MA
02536,41.596293, -70.567470,EAST FALMOUTH,MA
02537,41.728421, -70.435810,EAST SANDWICH,MA
02538,41.777363, -70.642228,EAST WAREHAM,MA
02539,41.377655, -70.522080,EDGARTOWN,MA
02540,41.573891, -70.632042,FALMOUTH,MA
02542,41.707839, -70.545520,BUZZARDS BAY,MA
02543,41.478974, -70.766911,WOODS HOLE,MA
02553,41.712526, -70.620747,MONUMENT BEACH,MA
02554,41.291072, -70.093329,NANTUCKET,MA
02556,41.639447, -70.624515,NORTH FALMOUTH,MA
02557,41.441713, -70.576143,OAK BLUFFS,MA
02558,41.745017, -70.653513,ONSET,MA
02559,41.690243, -70.616283,POCASSET,MA
02561,41.766737, -70.540595,SAGAMORE,MA
02562,41.787209, -70.526717,SAGAMORE BEACH,MA
02563,41.728137, -70.476549,SANDWICH,MA
02564,41.271940, -69.984473,SIASCONSET,MA
02568,41.458645, -70.612521,VINEYARD HAVEN,MA
02571,41.761187, -70.695991,WAREHAM,MA
02575,41.400252, -70.656934,WEST TISBURY,MA
02576,41.772221, -70.762948,WEST WAREHAM,MA
02584,41.258845, -70.007333,NANTUCKET,MA
02601,41.656038, -70.296764,HYANNIS,MA
02630,41.706756, -70.312489,BARNSTABLE,MA
02631,41.747513, -70.066223,BREWSTER,MA
02632,41.659097, -70.346877,CENTERVILLE,MA
02633,41.689343, -69.972382,CHATHAM,MA
02635,41.624054, -70.439397,COTUIT,MA
02637,41.705726, -70.270928,CUMMAQUID,MA
02638,41.730245, -70.197392,DENNIS,MA
02639,41.668067, -70.136979,DENNIS PORT,MA
02641,41.751246, -70.153472,EAST DENNIS,MA
02642,41.841331, -69.977436,EASTHAM,MA
02643,41.797941, -69.937327,EAST ORLEANS,MA
02644,41.683488, -70.510786,FORESTDALE,MA
02645,41.711083, -70.057611,HARWICH,MA
02646,41.670596, -70.071449,HARWICH PORT,MA
02647,41.630127, -70.310144,HYANNIS PORT,MA
02648,41.670946, -70.415370,MARSTONS MILLS,MA
02649,41.616801, -70.490097,MASHPEE,MA
02650,41.701947, -69.961453,NORTH CHATHAM,MA
02651,41.875047, -70.003438,NORTH EASTHAM,MA
02652,42.049534, -70.094987,NORTH TRURO,MA
02653,41.769125, -69.973580,ORLEANS,MA
02655,41.627984, -70.392013,OSTERVILLE,MA
02657,42.059829, -70.200407,PROVINCETOWN,MA
02659,41.681474, -70.023529,SOUTH CHATHAM,MA
02660,41.707699, -70.158560,SOUTH DENNIS,MA
02663,41.894444, -70.012180,SOUTH WELLFLEET,MA
02664,41.674727, -70.195648,SOUTH YARMOUTH,MA
02666,41.990780, -70.045714,TRURO,MA
02667,41.921997, -70.023356,WELLFLEET,MA
02668,41.716208, -70.363097,WEST BARNSTABLE,MA
02669,41.666680, -69.989694,WEST CHATHAM,MA
02670,41.660103, -70.170681,WEST DENNIS,MA
02671,41.675153, -70.109767,WEST HARWICH,MA
02672,41.635700, -70.313634,WEST HYANNISPORT,MA
02673,41.655637, -70.247240,WEST YARMOUTH,MA
02675,41.703950, -70.231552,YARMOUTH PORT,MA
02702,41.785113, -71.059047,ASSONET,MA
02703,41.931653, -71.294503,ATTLEBORO,MA
02713,41.441295, -70.902217,CUTTYHUNK,MA
02715,41.805594, -71.157707,DIGHTON,MA
02717,41.760106, -70.972762,EAST FREETOWN,MA
02718,41.862486, -71.011690,EAST TAUNTON,MA
02719,41.633667, -70.871362,FAIRHAVEN,MA
02720,41.723023, -71.121527,FALL RIVER,MA
02721,41.675125, -71.148281,FALL RIVER,MA
02723,41.692705, -71.129726,FALL RIVER,MA
02724,41.683936, -71.177500,FALL RIVER,MA
02725,41.720043, -71.188272,SOMERSET,MA
02726,41.759700, -71.144592,SOMERSET,MA
02738,41.704134, -70.752201,MARION,MA
02739,41.665794, -70.814531,MATTAPOISETT,MA
02740,41.637485, -70.938265,NEW BEDFORD,MA
02743,41.718217, -70.901151,ACUSHNET,MA
02744,41.606252, -70.913632,NEW BEDFORD,MA
02745,41.700737, -70.950546,NEW BEDFORD,MA
02746,41.660995, -70.940137,NEW BEDFORD,MA
02747,41.664711, -71.015699,NORTH DARTMOUTH,MA
02748,41.553084, -70.971453,SOUTH DARTMOUTH,MA
02760,41.972567, -71.334375,NORTH ATTLEBORO,MA
02762,42.012838, -71.336188,PLAINVILLE,MA
02763,41.966866, -71.308574,ATTLEBORO FALLS,MA
02764,41.851929, -71.153598,NORTH DIGHTON,MA
02766,41.965341, -71.181780,NORTON,MA
02767,41.940996, -71.048499,RAYNHAM,MA
02769,41.846878, -71.244870,REHOBOTH,MA
02770,41.760864, -70.838956,ROCHESTER,MA
02771,41.839798, -71.318047,SEEKONK,MA
02777,41.758163, -71.214181,SWANSEA,MA
02779,41.838061, -71.077615,BERKLEY,MA
02780,41.909112, -71.118346,TAUNTON,MA
02790,41.599176, -71.082371,WESTPORT,MA
02791,41.527824, -71.079618,WESTPORT POINT,MA
02802,41.952130, -71.456233,ALBION,RI
02804,41.434772, -71.769527,ASHAWAY,RI
02806,41.734753, -71.319732,BARRINGTON,RI
02807,41.176783, -71.577054,BLOCK ISLAND,RI
02808,41.408251, -71.749674,BRADFORD,RI
02809,41.675730, -71.273331,BRISTOL,RI
02812,41.478948, -71.652334,CAROLINA,RI
02813,41.394216, -71.669822,CHARLESTOWN,RI
02814,41.895948, -71.700406,CHEPACHET,RI
02815,41.774630, -71.647954,CLAYVILLE,RI
02816,41.696499, -71.622662,COVENTRY,RI
02817,41.637083, -71.678361,WEST GREENWICH,RI
02818,41.642919, -71.485719,EAST GREENWICH,RI
02822,41.570323, -71.626992,EXETER,RI
02825,41.782067, -71.726833,FOSTER,RI
02826,41.982746, -71.653144,GLENDALE,RI
02827,41.698748, -71.739118,GREENE,RI
02828,41.880158, -71.564405,GREENVILLE,RI
02830,41.974930, -71.651187,HARRISVILLE,RI
02831,41.774762, -71.620289,HOPE,RI
02832,41.514717, -71.729622,HOPE VALLEY,RI
02833,41.495140, -71.769633,HOPKINTON,RI
02835,41.510088, -71.378366,JAMESTOWN,RI
02836,41.454681, -71.620208,KENYON,RI
02837,41.518769, -71.167247,LITTLE COMPTON,RI
02838,41.958893, -71.475687,MANVILLE,RI
02839,41.940757, -71.641513,MAPLEVILLE,RI
02840,41.478216, -71.322375,NEWPORT,RI
02841,41.511864, -71.332175,NEWPORT,RI
02842,41.518673, -71.281685,MIDDLETOWN,RI
02852,41.588565, -71.459811,NORTH KINGSTOWN,RI
02857,41.822761, -71.633605,NORTH SCITUATE,RI
02858,41.964486, -71.651267,OAKLAND,RI
02859,41.959073, -71.757323,PASCOAG,RI
02860,41.870562, -71.388681,PAWTUCKET,RI
02861,41.878603, -71.353131,PAWTUCKET,RI
02863,41.890064, -71.393481,CENTRAL FALLS,RI
02864,41.966913, -71.428933,CUMBERLAND,RI
02865,41.915455, -71.449815,LINCOLN,RI
02871,41.586609, -71.259211,PORTSMOUTH,RI
02872,41.597055, -71.320666,PRUDENCE ISLAND,RI
02873,41.533129, -71.780545,ROCKVILLE,RI
02874,41.511222, -71.480535,SAUNDERSTOWN,RI
02875,41.456486, -71.638865,SHANNOCK,RI
02876,41.994278, -71.585490,SLATERSVILLE,RI
02878,41.607962, -71.182556,TIVERTON,RI
02879,41.424019, -71.534277,WAKEFIELD,RI
02881,41.478083, -71.524717,KINGSTON,RI
02882,41.417567, -71.471851,NARRAGANSETT,RI
02885,41.725138, -71.258805,WARREN,RI
02886,41.703849, -71.455568,WARWICK,RI
02888,41.747671, -71.406118,WARWICK,RI
02889,41.700591, -71.376927,WARWICK,RI
02891,41.362146, -71.790893,WESTERLY,RI
02892,41.498920, -71.599892,WEST KINGSTON,RI
02893,41.679006, -71.518688,WEST WARWICK,RI
02894,41.444477, -71.703238,WOOD RIVER JUNCTION,RI
02895,42.001706, -71.499949,WOONSOCKET,RI
02896,41.975186, -71.544069,NORTH SMITHFIELD,RI
02898,41.517640, -71.668521,WYOMING,RI
02903,41.818230, -71.409088,PROVIDENCE,RI
02904,41.858334, -71.436294,PROVIDENCE,RI
02905,41.784725, -71.396103,PROVIDENCE,RI
02906,41.840169, -71.390408,PROVIDENCE,RI
02907,41.798593, -71.424630,PROVIDENCE,RI
02908,41.839825, -71.436794,PROVIDENCE,RI
02909,41.821195, -71.453376,PROVIDENCE,RI
02910,41.774999, -71.435594,CRANSTON,RI
02911,41.854888, -71.472812,NORTH PROVIDENCE,RI
02912,41.825593, -71.402239,PROVIDENCE,RI
02914,41.815116, -71.365787,EAST PROVIDENCE,RI
02915,41.772847, -71.354839,RIVERSIDE,RI
02916,41.842661, -71.352438,RUMFORD,RI
02917,41.906288, -71.523811,SMITHFIELD,RI
02919,41.827440, -71.519879,JOHNSTON,RI
02920,41.767344, -71.465508,CRANSTON,RI
02921,41.760748, -71.514647,CRANSTON,RI
03031,42.874824, -71.600533,AMHERST,NH
03032,42.997287, -71.363518,AUBURN,NH
03033,42.749263, -71.675670,BROOKLINE,NH
03034,43.056895, -71.340635,CANDIA,NH
03036,42.984530, -71.255104,CHESTER,NH
03037,43.141274, -71.248197,DEERFIELD,NH
03038,42.887613, -71.282047,DERRY,NH
03042,43.054092, -71.084105,EPPING,NH
03043,42.997000, -71.817788,FRANCESTOWN,NH
03044,43.000369, -71.119162,FREMONT,NH
03045,43.021515, -71.563462,GOFFSTOWN,NH
03046,43.116395, -71.595437,DUNBARTON,NH
03047,42.936319, -71.867127,GREENFIELD,NH
03048,42.742874, -71.761755,GREENVILLE,NH
03049,42.749624, -71.585402,HOLLIS,NH
03051,42.760497, -71.409393,HUDSON,NH
03052,42.846081, -71.468283,LITCHFIELD,NH
03053,42.869839, -71.387845,LONDONDERRY,NH
03054,42.852034, -71.519876,MERRIMACK,NH
03055,42.818645, -71.673354,MILFORD,NH
03057,42.908885, -71.694199,MONT VERNON,NH
03060,42.741087, -71.458266,NASHUA,NH
03062,42.722323, -71.501176,NASHUA,NH
03063,42.782100, -71.518366,NASHUA,NH
03064,42.779380, -71.474920,NASHUA,NH
03070,42.981209, -71.677520,NEW BOSTON,NH
03071,42.746257, -71.874434,NEW IPSWICH,NH
03076,42.730992, -71.337075,PELHAM,NH
03077,43.038038, -71.205107,RAYMOND,NH
03079,42.788267, -71.221725,SALEM,NH
03082,42.896409, -71.768331,LYNDEBOROUGH,NH
03084,42.826723, -71.875416,TEMPLE,NH
03086,42.832231, -71.759615,WILTON,NH
03087,42.811092, -71.302688,WINDHAM,NH
03101,42.989027, -71.466111,MANCHESTER,NH
03102,43.011907, -71.491063,MANCHESTER,NH
03103,42.950906, -71.446560,MANCHESTER,NH
03104,43.009552, -71.439782,MANCHESTER,NH
03106,43.082194, -71.446738,HOOKSETT,NH
03109,42.963734, -71.400350,MANCHESTER,NH
03110,42.935584, -71.536871,BEDFORD,NH
03215,43.942835, -71.448115,WATERVILLE VALLEY,NH
03216,43.451175, -71.797940,ANDOVER,NH
03217,43.725967, -71.642579,ASHLAND,NH
03218,43.336884, -71.273836,BARNSTEAD,NH
03220,43.474455, -71.482208,BELMONT,NH
03221,43.258003, -71.960169,BRADFORD,NH
03222,43.643715, -71.799277,BRISTOL,NH
03223,43.855440, -71.685492,CAMPTON,NH
03224,43.362490, -71.558020,CANTERBURY,NH
03225,43.359832, -71.245362,CENTER BARNSTEAD,NH
03226,43.711388, -71.503778,CENTER HARBOR,NH
03227,43.841192, -71.480852,CENTER SANDWICH,NH
03229,43.202191, -71.696789,CONTOOCOOK,NH
03230,43.508647, -71.890242,DANBURY,NH
03231,43.473341, -71.762339,EAST ANDOVER,NH
03233,43.424004, -71.931192,ELKINS,NH
03234,43.204812, -71.348563,EPSOM,NH
03235,43.448973, -71.674166,FRANKLIN,NH
03237,43.423058, -71.387218,GILMANTON,NH
03238,43.984378, -71.911256,GLENCLIFF,NH
03240,43.574691, -71.951919,GRAFTON,NH
03241,43.751841, -71.817784,HEBRON,NH
03242,43.169407, -71.831201,HENNIKER,NH
03243,43.528306, -71.769192,HILL,NH
03244,43.128121, -71.916981,HILLSBOROUGH,NH
03245,43.761761, -71.582529,HOLDERNESS,NH
03246,43.576535, -71.482263,LACONIA,NH
03249,43.519499, -71.375838,GILFORD,NH
03251,44.100820, -71.494049,LINCOLN,NH
03253,43.631211, -71.498585,MEREDITH,NH
03254,43.717721, -71.369179,MOULTONBOROUGH,NH
03255,43.314026, -72.024551,NEWBURY,NH
03256,43.623436, -71.632547,NEW HAMPTON,NH
03257,43.417721, -71.990609,NEW LONDON,NH
03258,43.265259, -71.408835,CHICHESTER,NH
03259,43.875712, -71.395018,NORTH SANDWICH,NH
03260,43.322168, -71.911456,NORTH SUTTON,NH
03261,43.215368, -71.212815,NORTHWOOD,NH
03262,43.999889, -71.714447,NORTH WOODSTOCK,NH
03263,43.288501, -71.309368,PITTSFIELD,NH
03264,43.738775, -71.702625,PLYMOUTH,NH
03266,43.782873, -71.884739,RUMNEY,NH
03268,43.386099, -71.772917,SALISBURY,NH
03269,43.524186, -71.601607,SANBORNTON,NH
03273,43.301982, -71.926953,SOUTH SUTTON,NH
03275,43.170513, -71.417063,SUNCOOK,NH
03276,43.431031, -71.575998,TILTON,NH
03278,43.308930, -71.835506,WARNER,NH
03279,43.965803, -71.859117,WARREN,NH
03280,43.190068, -72.093879,WASHINGTON,NH
03281,43.078057, -71.703708,WEARE,NH
03282,43.858721, -71.923718,WENTWORTH,NH
03284,43.472936, -72.013121,SPRINGFIELD,NH
03285,43.947877, -71.635785,THORNTON,NH
03287,43.443284, -71.922446,WILMOT,NH
03290,43.129847, -71.131859,NOTTINGHAM,NH
03291,43.179173, -71.142610,WEST NOTTINGHAM,NH
03293,43.970620, -71.679913,WOODSTOCK,NH
03301,43.238596, -71.556261,CONCORD,NH
03303,43.311717, -71.665381,CONCORD,NH
03304,43.133177, -71.537242,BOW,NH
03307,43.333988, -71.446658,LOUDON,NH
03431,42.965044, -72.294803,KEENE,NH
03440,43.050292, -71.981968,ANTRIM,NH
03441,42.780686, -72.447028,ASHUELOT,NH
03442,43.020284, -71.903705,BENNINGTON,NH
03443,42.869403, -72.466172,CHESTERFIELD,NH
03444,42.889279, -72.069849,DUBLIN,NH
03445,43.020616, -72.214374,SULLIVAN,NH
03446,42.858271, -72.296360,SWANZEY,NH
03447,42.753205, -72.153028,FITZWILLIAM,NH
03448,43.053924, -72.273623,GILSUM,NH
03449,42.977339, -71.997821,HANCOCK,NH
03450,42.948536, -72.068986,HARRISVILLE,NH
03451,42.809298, -72.504822,HINSDALE,NH
03452,42.829254, -72.059901,JAFFREY,NH
03455,42.901767, -72.172914,MARLBOROUGH,NH
03456,43.138544, -72.208769,MARLOW,NH
03457,42.999482, -72.121703,NELSON,NH
03458,42.868369, -71.940102,PETERBOROUGH,NH
03461,42.756663, -72.013247,RINDGE,NH
03462,42.892609, -72.390167,SPOFFORD,NH
03464,43.090822, -72.126816,STODDARD,NH
03465,42.828798, -72.188943,TROY,NH
03466,42.890398, -72.502989,WEST CHESTERFIELD,NH
03467,42.968075, -72.430856,WESTMORELAND,NH
03470,42.771338, -72.354224,WINCHESTER,NH
03561,44.343351, -71.795118,LITTLETON,NH
03570,44.504596, -71.155466,BERLIN,NH
03574,44.260435, -71.609203,BETHLEHEM,NH
03575,44.313668, -71.402828,BRETTON WOODS,NH
03576,44.912445, -71.385112,COLEBROOK,NH
03579,44.964771, -71.025563,ERROL,NH
03580,44.163446, -71.693295,FRANCONIA,NH
03581,44.289758, -71.152198,GORHAM,NH
03582,44.565047, -71.442984,GROVETON,NH
03583,44.396741, -71.464694,JEFFERSON,NH
03584,44.483853, -71.545865,LANCASTER,NH
03585,44.222416, -71.877173,LISBON,NH
03586,44.218410, -71.800240,SUGAR HILL,NH
03588,44.623040, -71.211846,MILAN,NH
03590,44.715053, -71.530115,NORTH STRATFORD,NH
03592,45.116236, -71.261110,PITTSBURG,NH
03593,44.301396, -71.299834,RANDOLPH,NH
03595,44.305266, -71.497376,TWIN MOUNTAIN,NH
03597,44.744941, -71.381331,WEST STEWARTSTOWN,NH
03598,44.378946, -71.628862,WHITEFIELD,NH
03601,43.238837, -72.286124,ACWORTH,NH
03602,43.140833, -72.347571,ALSTEAD,NH
03603,43.246631, -72.383893,CHARLESTOWN,NH
03604,43.127324, -72.376844,DREWSVILLE,NH
03605,43.236564, -72.184869,LEMPSTER,NH
03607,43.196510, -72.268353,SOUTH ACWORTH,NH
03608,43.076442, -72.395967,WALPOLE,NH
03609,43.143935, -72.446448,NORTH WALPOLE,NH
03740,44.184481, -71.978837,BATH,NH
03741,43.676857, -72.007091,CANAAN,NH
03743,43.360727, -72.326929,CLAREMONT,NH
03745,43.476437, -72.334130,CORNISH,NH
03746,43.494319, -72.257433,CORNISH FLAT,NH
03748,43.589100, -72.132135,ENFIELD,NH
03750,43.721023, -72.185207,ETNA,NH
03751,43.449741, -72.092290,GEORGES MILLS,NH
03752,43.272092, -72.101033,GOSHEN,NH
03753,43.516590, -72.149093,GRANTHAM,NH
03754,43.377461, -72.138390,GUILD,NH
03755,43.673513, -72.191849,HANOVER,NH
03765,44.035225, -72.050198,HAVERHILL,NH
03766,43.632568, -72.234816,LEBANON,NH
03768,43.816634, -72.094295,LYME,NH
03770,43.531294, -72.258811,MERIDEN,NH
03771,44.296605, -71.980684,MONROE,NH
03773,43.371345, -72.202789,NEWPORT,NH
03774,44.089733, -71.996581,NORTH HAVERHILL,NH
03777,43.883333, -72.033845,ORFORD,NH
03779,43.961851, -72.001293,PIERMONT,NH
03780,44.046700, -71.989127,PIKE,NH
03781,43.560058, -72.299358,PLAINFIELD,NH
03782,43.390095, -72.093136,SUNAPEE,NH
03784,43.638325, -72.306490,WEST LEBANON,NH
03785,44.043520, -71.912217,WOODSVILLE,NH
03801,43.074812, -70.805443,PORTSMOUTH,NH
03809,43.464730, -71.200177,ALTON,NH
03810,43.512559, -71.294893,ALTON BAY,NH
03811,42.839113, -71.167192,ATKINSON,NH
03812,44.081130, -71.297237,BARTLETT,NH
03813,44.127498, -71.060691,CENTER CONWAY,NH
03814,43.770937, -71.181505,CENTER OSSIPEE,NH
03816,43.682231, -71.251209,CENTER TUFTONBORO,NH
03817,43.887170, -71.229402,CHOCORUA,NH
03818,43.959450, -71.274251,CONWAY,NH
03819,42.927892, -71.119888,DANVILLE,NH
03820,43.190658, -70.887655,DOVER,NH
03823,43.174607, -70.941453,MADBURY,NH
03824,43.117061, -70.918807,DURHAM,NH
03825,43.215566, -71.038980,BARRINGTON,NH
03826,42.890001, -71.130679,EAST HAMPSTEAD,NH
03827,42.903677, -70.995550,EAST KINGSTON,NH
03830,43.614118, -70.993555,EAST WAKEFIELD,NH
03832,43.906960, -71.047520,EATON CENTER,NH
03833,42.978780, -70.979680,EXETER,NH
03835,43.366924, -71.062503,FARMINGTON,NH
03836,43.842036, -71.075161,FREEDOM,NH
03837,43.422251, -71.336087,GILMANTON IRON WORKS,NH
03838,44.110671, -71.223276,GLEN,NH
03839,43.262992, -70.991173,ROCHESTER,NH
03840,43.039732, -70.845622,GREENLAND,NH
03841,42.881868, -71.182359,HAMPSTEAD,NH
03842,42.939601, -70.836728,HAMPTON,NH
03844,42.924811, -70.886242,HAMPTON FALLS,NH
03845,44.099842, -71.118142,INTERVALE,NH
03846,44.187620, -71.155763,JACKSON,NH
03847,44.071980, -71.123943,KEARSARGE,NH
03848,42.913731, -71.073595,KINGSTON,NH
03849,43.902455, -71.129871,MADISON,NH
03850,43.690629, -71.297611,MELVIN VILLAGE,NH
03851,43.437283, -71.025251,MILTON,NH
03852,43.495003, -70.986034,MILTON MILLS,NH
03853,43.642849, -71.282793,MIRROR LAKE,NH
03854,43.062147, -70.717071,NEW CASTLE,NH
03855,43.463687, -71.152140,NEW DURHAM,NH
03856,43.038509, -70.967954,NEWFIELDS,NH
03857,43.070913, -70.946939,NEWMARKET,NH
03858,42.870369, -71.045915,NEWTON,NH
03860,44.035706, -71.117232,NORTH CONWAY,NH
03861,43.119202, -71.007082,LEE,NH
03862,42.979934, -70.829441,NORTH HAMPTON,NH
03864,43.689932, -71.103440,OSSIPEE,NH
03865,42.845597, -71.093260,PLAISTOW,NH
03867,43.301679, -70.991769,ROCHESTER,NH
03868,43.323179, -70.933650,ROCHESTER,NH
03869,43.219815, -70.843107,ROLLINSFORD,NH
03870,43.008697, -70.758312,RYE,NH
03871,42.980948, -70.777362,RYE BEACH,NH
03872,43.570526, -71.043346,SANBORNVILLE,NH
03873,42.934018, -71.183605,SANDOWN,NH
03874,42.883123, -70.860823,SEABROOK,NH
03875,43.895078, -71.189275,SILVER LAKE,NH
03878,43.253476, -70.887944,SOMERSWORTH,NH
03882,43.746733, -71.041910,EFFINGHAM,NH
03883,43.808767, -71.320045,SOUTH TAMWORTH,NH
03884,43.275384, -71.169956,STRAFFORD,NH
03885,43.014993, -70.902602,STRATHAM,NH
03886,43.864038, -71.296068,TAMWORTH,NH
03887,43.499649, -71.073833,UNION,NH
03890,43.800586, -71.201475,WEST OSSIPEE,NH
03894,43.603773, -71.177139,WOLFEBORO,NH
03901,43.299320, -70.842062,BERWICK,ME
03902,43.214916, -70.628806,CAPE NEDDICK,ME
03903,43.146567, -70.774373,ELIOT,ME
03904,43.107836, -70.728714,KITTERY,ME
03905,43.086194, -70.686846,KITTERY POINT,ME
03906,43.352258, -70.779435,NORTH BERWICK,ME
03907,43.255761, -70.610716,OGUNQUIT,ME
03908,43.230612, -70.752424,SOUTH BERWICK,ME
03909,43.166460, -70.679004,YORK,ME
03910,43.185364, -70.603266,YORK BEACH,ME
03911,43.142293, -70.626458,YORK HARBOR,ME
04001,43.521206, -70.917670,ACTON,ME
04002,43.489069, -70.661906,ALFRED,ME
04003,43.727261, -69.956899,BAILEY ISLAND,ME
04005,43.492102, -70.486566,BIDDEFORD,ME
04006,43.444292, -70.344570,BIDDEFORD POOL,ME
04008,44.044224, -69.863781,BOWDOINHAM,ME
04009,44.047513, -70.743319,BRIDGTON,ME
04010,43.930799, -70.918584,BROWNFIELD,ME
04011,43.896405, -69.973436,BRUNSWICK,ME
04015,43.976287, -70.521109,CASCO,ME
04017,43.738955, -70.088396,CHEBEAGUE ISLAND,ME
04019,43.685927, -70.102982,CLIFF ISLAND,ME
04020,43.767186, -70.808863,CORNISH,ME
04021,43.791796, -70.264762,CUMBERLAND CENTER,ME
04022,43.996209, -70.813737,DENMARK,ME
04024,43.836320, -70.685245,EAST BALDWIN,ME
04027,43.399909, -70.912785,LEBANON,ME
04029,43.902531, -70.689568,SEBAGO,ME
04030,43.589061, -70.696276,EAST WATERBORO,ME
04032,43.844826, -70.089953,FREEPORT,ME
04037,44.101677, -70.942769,FRYEBURG,ME
04038,43.701353, -70.462982,GORHAM,ME
04039,43.904920, -70.367727,GRAY,ME
04040,44.126850, -70.696419,HARRISON,ME
04041,43.848997, -70.830764,HIRAM,ME
04042,43.631019, -70.614369,HOLLIS CENTER,ME
04043,43.395947, -70.570221,KENNEBUNK,ME
04046,43.429822, -70.474142,KENNEBUNKPORT,ME
04047,43.733357, -70.894042,PARSONSFIELD,ME
04048,43.688481, -70.781883,LIMERICK,ME
04049,43.745798, -70.699800,LIMINGTON,ME
04050,43.685939, -70.153919,LONG ISLAND,ME
04051,44.192471, -70.885803,LOVELL,ME
04055,43.975769, -70.639298,NAPLES,ME
04056,43.659542, -70.883500,NEWFIELD,ME
04057,44.101552, -70.698919,NORTH BRIDGTON,ME
04061,43.633558, -70.739479,NORTH WATERBORO,ME
04062,43.794689, -70.405329,WINDHAM,ME
04063,43.500389, -70.395326,OCEAN PARK,ME
04064,43.525060, -70.388252,OLD ORCHARD BEACH,ME
04066,43.765547, -69.966981,ORRS ISLAND,ME
04068,43.837898, -70.946568,PORTER,ME
04069,43.903914, -70.182018,POWNAL,ME
04071,43.926746, -70.450760,RAYMOND,ME
04072,43.550411, -70.466341,SACO,ME
04073,43.418643, -70.747779,SANFORD,ME
04074,43.589627, -70.366191,SCARBOROUGH,ME
04076,43.554017, -70.832796,SHAPLEIGH,ME
04079,43.790591, -69.971530,HARPSWELL,ME
04083,43.464119, -70.814287,SPRINGVALE,ME
04084,43.762147, -70.566686,STANDISH,ME
04085,43.773320, -70.616514,STEEP FALLS,ME
04086,43.964977, -69.955624,TOPSHAM,ME
04087,43.568795, -70.743997,WATERBORO,ME
04088,44.202838, -70.722272,WATERFORD,ME
04090,43.331432, -70.645586,WELLS,ME
04091,43.839321, -70.744838,WEST BALDWIN,ME
04092,43.707920, -70.352602,WESTBROOK,ME
04093,43.636260, -70.538842,BUXTON,ME
04095,43.628610, -70.913904,WEST NEWFIELD,ME
04096,43.788137, -70.156478,YARMOUTH,ME
04097,43.846092, -70.241798,NORTH YARMOUTH,ME
04101,43.662607, -70.257949,PORTLAND,ME
04102,43.654353, -70.297611,PORTLAND,ME
04103,43.695422, -70.288652,PORTLAND,ME
04105,43.740472, -70.277172,FALMOUTH,ME
04106,43.631402, -70.285989,SOUTH PORTLAND,ME
04107,43.587173, -70.236476,CAPE ELIZABETH,ME
04108,43.660278, -70.186053,PEAKS ISLAND,ME
04109,43.679741, -70.252882,PORTLAND,ME
04110,43.746027, -70.180065,CUMBERLAND FORESIDE,ME
04210,44.084537, -70.249649,AUBURN,ME
04216,44.679659, -70.846517,ANDOVER,ME
04217,44.378536, -70.816256,BETHEL,ME
04219,44.400747, -70.558110,BRYANT POND,ME
04220,44.342620, -70.347440,BUCKFIELD,ME
04221,44.481538, -70.277339,CANTON,ME
04222,43.956021, -70.132418,DURHAM,ME
04224,44.561357, -70.413727,DIXFIELD,ME
04226,44.594476, -70.692505,EAST ANDOVER,ME
04227,44.568123, -70.293139,EAST DIXFIELD,ME
04228,44.433489, -70.115250,EAST LIVERMORE,ME
04231,44.263058, -70.875477,STONEHAM,ME
